CGPA,Internships,Backlogs,Projects,Coding_Skills,Communication,Attendance,Technical_Test,Aptitude,Confidence,Placement_Status
-2.8882679113758702,0.9196744821311396,1.9258596219061264,-2.0276772716708487,-2.4084583163694817,4.988806942973648,0.6932176016587042,-0.7987777403863923,4.145402065799178,-3.7290437385102013,0
-1.0830876960965519,0.9510258580656321,-4.224239147513236,-0.9367952349593828,2.8174698689797544,-2.196705493769077,1.2058184207160432,-0.27872359423960535,-2.285812326780083,3.90152536799532,1
0.36014237769641033,-0.35390145786374183,-1.8917321270001521,-0.205766993677172,3.3290656165004457,-2.142750240274915,-0.38438737659292116,-0.5643006062024205,-2.989505689982863,1.594778813183963,1
-3.0621006969376334,-0.27512959689963123,-4.331562833694505,0.6036457389607386,2.462051206230544,3.1482369840216142,-0.16841971202888115,-1.9620919923912405,-1.805071794106242,0.45943886828410574,0
-1.3463193078762805,1.7758696618259524,1.1593552979493358,0.5850213322877983,-1.9592753365281175,0.4080812368257838,-0.2730067480225845,-0.2218051063268347,3.366367083569043,-0.3090137886653779,1
-0.13458436217455927,-0.3833861116692028,-0.9004710941697427,1.3643262441708666,-1.4522527572543296,1.2724750833348373,-0.028217878937229775,-1.3654591028910255,0.2315571165686647,-0.08056815087945413,0
-0.545035877537576,-1.5243857328651027,0.14758799029307124,0.015027750287097009,-1.4441999570304977,5.0683834856959145,-0.11765493160216407,-3.09855515618497,-0.19919501015861374,-4.167167455703207,0
-1.7594969916142742,1.7912047147372872,1.7551037582170217,-0.5650604735511925,-2.4181031057450957,1.4345247423403353,-0.6362237126519298,-0.6689629043494238,4.104178456284963,-1.3529086749209676,0
-0.6099717208794042,-0.534422712472587,-0.5274951768291662,0.49199348683649613,-2.8767947924495374,3.692830483953104,1.101737861786209,-2.5302701573656696,1.03869890111301,-1.9915665579854966,0
-1.2036665419637516,-1.138806812779772,-1.7266048384652766,1.360168130828013,2.4241173821825344,2.6974628263943314,-0.17464794568162792,-0.6584142999224216,-2.314764525663803,-1.341444937563798,0
-0.9430553673153351,-0.2782742939501106,-1.5185567289627013,-0.5046337422892345,-1.6795277580827985,2.03451720106916,-0.8022718339345204,-0.9387358484896554,0.7099917494986833,0.3606861630461189,0
-1.5863381779650174,-0.062111763143732235,-2.2036362952486854,-1.1738733263060288,-0.6193736798740055,3.1827885611471,0.3888189102637133,-1.9477239307413945,-0.2099435456920371,-0.774710373094627,0
0.9173251093590815,-1.0649540582973858,0.4246475864556438,0.8264033173305246,-0.41480982103556396,1.3721388096175215,-0.05843011899748824,1.3619154873457902,-1.0723410815620147,-1.1414695935452408,1
-1.458749051748078,-2.1797191143242185,-1.0964496888198885,1.178865937036939,-1.0443792194151804,4.964881618423225,-0.5028687536709558,-1.765219312667953,0.09785756910900179,-1.952180195083687,0
-0.4046300002015958,0.192169052143226,-1.8713453746366442,-0.5837221335626013,-1.3665297907912843,0.5939100928241685,1.1765332537877653,-2.3709162895232643,0.17948906953106192,0.784396010005322,0
1.2189287582138006,-1.3586172522571491,0.2816849472412395,-0.8963675478251808,-2.3379171282556985,0.605456319617043,-0.5789517573489231,-0.7672552915524447,0.30560381323155306,-0.0785299014732892,0
-0.9281215060801254,0.09740103847785087,1.0848307082900133,0.48060859334734735,-2.299878471750334,2.8431959839511602,0.8789639730706512,1.9137620104106192,2.197512189448558,-1.2570759378946041,0
-0.270366315668606,1.0694428278070882,0.8317249650309146,-2.380739105523497,-2.803869205604335,2.10237957992928,0.1293680067038185,1.4533173025723651,1.7826510789678085,-1.2898327593841405,0
-1.1741500058941683,1.6230022031246834,-2.7547759963287213,-0.8228559015184324,0.5127894022528432,1.4231510171105344,0.662536033398613,-3.3905233243256623,-1.3521356188455829,-0.877080058854566,0
-2.9155448721509023,-0.7898850942558298,2.0758430686619165,0.9256767577138694,2.171596977797018,0.04906304141853113,1.1644117405352703,0.2362271460706873,3.351785159180042,0.24458550532410583,1
-1.1856491361422947,0.28853386783412316,-0.5800380637453544,-0.05585218265281086,-0.14112518397674356,1.449068034502576,-0.11356256479045149,-1.3299914470508272,0.5786810249198487,-0.6672237746445759,1
0.2566953625861874,-0.3961346504944907,1.1623821540114263,0.40482340880826806,-0.10652545723801854,0.8122573472225834,-0.30906623673826017,1.296240949158306,0.10326539863145179,-1.1197760663970984,1
-0.6268761975766826,-0.10916084465700182,-2.0714853618203857,-0.270267604363889,0.9538968950463025,0.281751671621539,0.6419471294437011,-1.001576162330848,-1.2039850435187454,0.8870074652220903,0
-0.61600081714733,0.12719813999089125,-2.4981178634810295,0.09715578708624777,3.4421187105612447,-1.1524145676375823,2.666905222320009,-0.18672810226947822,-2.709397005771826,1.5385584055458887,1
-1.5530730415393472,-0.6472421864747513,2.2619153323177033,0.08291185317203993,0.8376167197727713,-0.4987395313094245,-1.6251212588825248,-0.5441620041313415,2.958363456906593,-0.04671709748793629,1
-0.7777671247735449,-0.5361060091054346,0.3650050813669209,-1.177761457991358,-0.7050893423673613,6.482842955028265,-0.21578712632821961,2.9678328745142997,-1.1550436560455806,-4.609715550691939,0
0.21801661617821755,0.8072861383940668,-1.2831195607545596,1.4436703191662383,2.074350721967618,-0.941614110648105,1.3465716626102961,0.2960939216119217,-2.2573108129646573,0.29429569720966287,1
-1.7752014163440357,1.656380495686479,-0.7890560143697267,-0.8059917310594155,-0.14361822398145818,5.100022514203982,1.0947985022273252,2.0413887199907936,-0.6798861643395557,-3.4775002437581617,0
-1.8705216052650289,-0.6177681204264822,2.274397231730963,-1.03799135498923,-1.6668889450189175,4.63360659628308,2.779963624223556,1.154338973576108,2.89554204960748,-3.2672724103652184,0
-0.9336305286988198,0.025311585620766852,-2.1795321576375937,-0.39156997735603927,2.316934489879568,-0.02433798385372088,-0.8076505577467649,-0.9812512320983021,-1.7782667523555205,0.7826151598522844,0
-1.6234360881746284,-0.4175197740008779,-3.340153464489583,1.7303218148571686,1.3664629786019402,2.124123996610488,-0.09534109119668262,-1.8840057416560296,-1.757154112120314,0.35559736325406077,0
-2.0945553687221046,-3.2918718327873746,-1.601879813420875,-0.7907709190853537,-1.9618012110811252,4.859426707741976,-0.07310730200893852,-0.519111617797852,1.5211085283037817,0.41289639633975606,0
-0.8253676565746246,0.20852719408777898,0.8975614814603534,1.030919338366907,-0.9565981327060742,-0.5479918955645378,-0.3128364730515222,-0.7619269511057011,2.4910801884227807,0.6724138727533193,1
-0.25417154831568367,-0.5736537213151878,0.6849257743336538,-0.5387903045767108,0.4917903550221834,3.9789845566953956,-0.7075522852941063,2.2831881945738286,-1.3845651663884055,-3.4672095446836964,0
-2.0300049857173352,1.090703615477446,1.2429262401382823,-0.9253922576429561,-1.7394149571135427,1.2648953403657348,-0.51590531313234,-0.8771875829841123,3.8364179749035783,-0.6258900324250251,0
-1.0970544987044981,0.9329304434813958,-1.0224142805601906,-0.2671374859417547,-0.9535491998468936,-0.7269913801150986,-1.98468794144591,-1.0220411169867512,1.709933027263138,1.8588394364614647,1
0.02586218354565939,0.5844052606830382,1.2188234613354527,0.9693693024080543,-0.6297699405072328,0.08159465235983596,-0.2217814037161355,1.8515388857600703,0.9951962180331391,-0.38571492683792263,0
-2.5618951278056743,-0.027833018097544793,-3.229800257876742,2.1216313073302033,0.4372936866839554,2.800273782426667,-2.0653027750406103,-0.560674056016326,-0.1838929506815994,0.9375245235903857,0
-0.8605060840805807,1.01464061643301,2.7843318676963777,0.9687698956813533,0.11710164496420195,-2.0697244386459968,0.07333674477813668,0.8333468217988923,3.364442194911103,0.47980314133882906,0
0.8941633435716725,-4.187331214403512,0.9804048581932856,-0.19609321067693788,-2.130610844584125,2.030929184913063,-0.23389780045359396,3.2038936155395925,0.7417340904995482,0.9727218937661468,0
-0.33742952296477124,0.8666312804749278,1.4294420962609795,-0.0038041336707993834,-1.3593674498922343,0.4702962120706899,-1.941858659379406,1.1822412472862318,1.902294003299425,-0.6593508261281845,0
0.1543948093315215,0.08451732003876034,0.267185313597865,-0.7039163254155445,-5.45426915805063,1.7005529233556893,1.4364295195588668,-0.350778269587687,3.2505992337801546,0.43029121088582856,0
-1.202961936986418,-1.630804336984332,-1.5609581433522435,-0.015563088870293978,-1.1902131696719418,1.8468788767321074,0.8634372801898786,0.9736191418168092,0.9405776652267438,1.885050707525103,0
-1.6782612138264676,-0.9645259928131644,-1.6516512873123594,0.31695200698411535,-0.722833420766306,4.232036338995447,0.021888821164834777,-1.6810846539870794,-0.03842947581206513,-1.4893166292822317,0
-2.381862237587762,4.230925109442218,1.2111699898543862,-0.7948936470016904,-1.4619120072508172,-4.7587749790413305,-0.61836502004413,-0.6614565921601548,6.301554788424655,3.862416048415566,1
0.44939165655303315,0.6733477457732021,1.9593819145738909,-0.10609063534142033,-1.5448491629928958,-2.009033238534748,0.9573048225935312,1.0166957323947323,2.504087566797644,1.0194726554553961,0
-1.3629285676225962,1.294149530346525,0.9420337043793108,0.7732399866657592,-2.810599068168042,2.592782288851783,1.4164117917002925,0.556081263756369,2.979845266869191,-1.426956689259208,0
-0.6307811754715485,-0.5584458241846042,-0.7299175654825276,2.3176367886738785,-1.8931781068497517,3.7259436766159255,-0.9560585516833945,-2.5383609119535198,0.2029649578857543,-2.3279399021291987,0
-1.0144858951994078,2.2898964978824803,0.7545398178228946,0.23513529936618852,-3.1873180548707314,-0.7719827953373222,-1.4587583925306935,0.07520049177687693,4.08909086837358,1.2775900870403663,1
-0.6182992573062162,1.7354318852767427,-0.7599296201366568,-0.9221889054316275,1.1106774395760652,3.1771356096476264,-1.001314654197967,1.5791778998272399,-2.2037475660604495,-3.2244573333486737,0
-1.4976243694290516,1.0248750544906529,1.6449944345056164,0.8220660780325274,-0.28101926789332854,-0.690348739110459,-1.096875079383986,-0.16918792264995597,3.1965801613808797,0.22210357196821873,0
-3.00465476094569,2.43900150437626,-1.3539067470797663,-0.34214865112723886,0.55901833955129,0.6900811422121125,0.49888319476821275,2.0841786867673413,1.9142374632497368,1.4867391093032916,1
-1.4635428348759874,2.2206642755305976,-1.6713457677651062,0.03263883669087142,1.079728646389951,-0.7045324716937689,-0.5567787728433663,1.4649071098491029,0.062294291421258086,1.6203484601958915,1
-1.9245957515447687,-0.13395262396027918,-1.7142094856099723,-0.7424867777695996,-1.609559047589888,4.355134169819362,-0.8385006163839522,-1.4172012238152758,0.7137030497908574,-1.3509539380454114,0
-1.4121703609420955,-0.5431082182616043,2.802062262787029,-0.6117596395045849,-0.9556284253041057,-0.5265516653335374,1.5794378916948595,0.33749445836135294,4.421270616913278,0.5716772453424115,0
0.6238385229592469,-0.15001027549927892,-0.9010447556282403,1.25451870238119,2.9977308884267853,-2.197596523249987,0.731898069234381,-0.48396772493039975,-2.5201135274765947,0.8518058701966449,1
-0.6946155154163247,3.7073120724999216,-0.8084175996872007,-0.993593003931448,-2.0287145539560054,-1.8490055066489295,2.5299277492519523,0.8971437458773133,2.1921895184704994,2.0698092989682055,0
0.6244427195576963,-0.7576938029876692,0.6458239891380633,1.1277880271116458,-1.2705561886073518,2.8258023872098867,-0.057836612377593744,-2.0729617781126537,-0.6323106037585359,-3.339566209167439,0
0.07874898053768709,0.42812416426298905,-2.625568064554879,1.22393634423789,2.815174198012484,-3.3490395563216353,1.6053559623618066,-0.8732239602690135,-2.2389276920668726,3.2179280717716203,1
-1.163639265964185,0.19312125088160137,2.17152739206283,-0.11366668908143539,-1.9332410516678342,1.8566057771548699,-0.9258899038911499,0.5006861786141839,3.278450505440129,-1.4798612005738092,0
-0.7902438909752431,,2.364622413797286,-1.3394697749577562,-2.0725913493222223,1.9910066588796074,-1.481580771551368,1.3171567846711036,3.2327290426295283,-0.7201707645055875,0
-0.3836738209500171,1.05811628028481,2.232950520281671,-1.2855910007560276,0.32195299926817755,0.19619472693074289,0.11683017417218379,1.680176144885289,1.2526840898256666,-1.6421189580589077,0
-2.1175378214125185,1.6221444335121937,-0.855496253648125,-1.081914368713133,-0.6408914463892947,5.141072769393832,-0.0919684662030466,1.1351740244385158,0.07823476811054486,-3.237054163839388,0
-1.165534320841729,1.7570839562353924,-3.4367658255871243,-2.2746210312061996,3.08362783939368,0.2330797867232448,1.1067104242873174,-3.416529322946298,-3.1534799595189393,-0.5347634984402939,0
-2.844374368352341,1.4604185326551105,-3.4962058579594784,1.6875480552367936,1.6246415724043102,3.3940945575482244,-1.0391111683677392,-4.105795382359261,-1.3569908349197237,-1.7451489626331558,0
0.24654940679462123,0.5748329530196505,1.624330963219895,-0.05111869301537766,-1.6947977003040064,-0.6369923980985184,0.7151743901280584,2.1373580322807246,2.070068802276581,0.4919084027165843,0
,3.1822261843495068,0.6778902109819482,1.3342291941726905,-3.3613405761097113,-1.2836782127815347,0.3590550934803667,-2.4162576315906086,2.4111676549021066,-0.44908425240474026,1
-0.2059762268046349,0.18910523095213438,-0.6135556598972403,-0.5552804969053294,0.4284275035651286,2.596831450087945,1.0595655726233972,-1.8027277242744826,-1.6127061439074817,-2.8918342204847365,0
0.12497123180453618,1.6387408464815125,0.008047112363870679,-0.6597486412539658,-0.4896158932454344,1.2256179622398427,-0.06327395989691587,2.716503948783091,-0.6132408651300303,-1.1879920715733525,0
-2.362585047660702,1.6832452841510552,-0.02714907677092082,0.08452698378432454,-1.0804718662526722,2.215776374883954,-0.40328779191093866,0.04582899392529227,2.513668000524642,-0.8374469857958384,0
-0.5487387054479853,1.8794683383233282,-0.21078894913861945,0.43841269949664524,-2.3227249924011777,3.505029464135894,-0.16195481694132746,1.976836090052981,0.4152710276245598,-2.3074998948740015,0
-0.38899412167212344,1.1544037836864915,-0.41910999151310024,-0.1265188969539503,-1.2084295716375368,4.608222361684824,-0.5151708990920177,2.5566848777406834,-1.1289352786143705,-3.336344837963285,0
-1.0688301022858397,1.3835109343238423,0.8451324238495954,0.5161440395863797,1.150192557115593,-0.2553466778207216,-0.390408738280471,1.3288606337908824,0.8679484217273755,-0.42258715417511183,1
0.2651791917852444,0.7602080581258108,-1.9561988200118279,1.9853803952602933,-1.7062785739573947,-0.32469015025260706,-0.3266137806612126,-2.1640472479778694,-0.135812931558649,1.1603440226087447,1
-1.5346148224368465,0.18016405748726227,1.6346382451665424,2.560502959355684,1.0427895433844814,1.1224810256515299,-1.0884112356728457,1.2286822880780406,1.550516794195552,-1.2844056280966591,0
-1.2803050727154484,0.49926271746571127,1.1782557693361126,0.960305168086668,-1.674245130181557,1.2915246650633352,1.299987372262134,0.31537711914883804,2.877435791639285,-0.5098065457964158,0
-0.8707790675065488,-0.8986619189571372,2.9790096326277826,-1.4338058239284144,0.3250912933617962,-2.7983922913170094,0.8800659629573423,0.70597663121266,3.9658553887590484,2.0246838088526844,0
-0.6987851907098939,1.297738609109612,0.7117554687057768,0.2691809202551599,-0.6870386189518537,0.3582739835409143,-0.8800119816907639,1.0151362107190756,1.4330025273933682,-0.40394808295266704,0
-0.2154725703041347,1.4004950296106933,2.3820820484884204,0.9778475646543314,-1.9465689245874824,-2.7389679470566395,2.1209935658451093,-1.5991520241587687,4.1146641652697244,0.9521839172759317,1
1.7313364169295489,-0.6061402456449076,2.3790909017905197,-1.7378046158464995,-2.870036298751736,1.7725080053338211,-0.03658003987684579,-1.0102003171080072,0.5980723342330387,-3.2884113973921107,0
-3.717845634915334,0.902614426898575,-3.3249902516795653,3.1176811292080475,0.5254170855953004,5.019152475533675,-0.20412976887271617,-2.169693345800448,0.01101821277187387,-1.403370242193455,0
-0.011005147203147048,2.399854096413627,2.707270286792502,-0.38045590416635117,-1.4847794919413442,-4.758014066748342,0.09131472861134962,-2.7310060758421457,4.460233309973096,1.4755168257354285,1
-0.7868408001039846,0.3675627148303473,-0.25484209185843076,0.6675480803699957,-3.3959424171630177,4.162165420656003,1.2991498205476675,-3.5491256625332324,1.4543743360717725,-3.0830854203357596,0
-1.0943595332465796,,-2.523373656539569,-0.9019926494431975,1.9993838378901465,1.6102242986754018,2.8652120230859626,-3.071739227077873,-2.41530593743453,-1.5134472423807268,0
0.611796133261989,-2.245888112828757,0.4938571628884816,1.3459350078383152,-2.6900328484746923,2.2110239141714416,0.6082671663441893,0.09701470654463562,0.8652098195814093,-0.4414183395973791,0
-2.456081889804766,1.6808155189023044,-1.478772240060013,-0.13698957769394238,-1.2578565951447005,2.0785526961863843,-3.1385146662340397,0.44505423174208225,2.000960997593487,0.5530742963932994,1
-2.3889623644715225,0.004201580811729055,-3.138059748101569,0.6308756035961556,0.2015881732616236,4.097436733570936,-1.5138305012448536,-3.6997152679346637,-0.7581423674061587,-1.4173488233802636,0
-1.6062999631214363,0.17763339252965393,1.7656259754482888,0.663545618498435,-1.4746079424828848,0.8954927696273357,0.957993941480019,0.9252741880243427,3.703716308458369,0.010483188451902992,0
-0.7127034547210482,0.10962458395181574,-0.9849645325264376,1.664641821966275,-0.06735761820323993,-0.01641479430190229,0.6276804178744745,-1.7942252730671795,0.39049622551403274,0.6394299901706775,1
-0.8305666018165362,0.6251168744135388,2.6334875820836166,0.14432647172603683,-2.870884813429761,-0.3700807742553812,1.6923465724632047,0.904094580799319,4.763772432012206,0.5125276995679009,0
-1.5566980649429116,,-1.246999919332051,-0.483933444951233,0.6355069420528001,4.564665448665819,0.7762285047241061,-2.1978724577145323,-0.9758151386720713,-2.444179410326182,0
-2.3090676395091263,2.989406313847656,-2.723834237176858,-0.7825913625481332,2.2747679906815192,-1.2905475279999472,-2.28577724449495,0.015679669691521347,-0.20755800304889283,2.112485173638909,1
-1.8128484705045342,2.8127788546428416,0.46732551207125994,0.3314708963308953,-2.668485413160371,1.7108296827379976,-1.8037504840924963,0.1909354491826456,3.3372356895372324,-0.9174968238433012,0
-2.2324627452762167,1.6815736727024564,-4.846118727586442,0.0321850870368397,3.411104791913477,-2.1001616550022666,0.29137898481594593,-0.18081660489763252,-1.7861234799666064,4.4283903539126825,1
-2.2674735742250576,-0.3178362232630588,-2.15593985655933,0.6622629821596197,-1.3045945483440227,4.304124105148344,0.16064994035311653,-2.921489250070487,0.7267174462788066,-1.2440553098752472,0
-1.200091606222806,-1.05009766823397,-1.521070278298175,1.1214992118499283,-0.028358166966192422,2.920715299244409,-0.7155129854852287,-1.031233238910855,-0.48206464188844,-0.7075673201362821,1
-1.9999685519890047,1.0871412387836996,-0.7409738168519724,1.3448540311806945,-1.6698364420448142,0.4467486985821547,-0.3773865174622099,1.024823935533406,2.9842207824213505,2.0528503182821582,1
0.2338419996240333,0.0179358611720164,-0.16724232209357048,-0.9310017116324415,-0.38652946342318906,1.60259718856912,0.7297729370341954,-0.7822317571499151,-0.8312704976811216,-1.7345964668597564,0
-1.6880477243520648,2.4918588996579696,0.013178304905645422,-0.4697644643371368,1.8116746517290414,1.0895227784828931,2.14300705458491,0.09626436776274072,-0.09689304173305024,-2.0552304036685562,0
0.999304219270688,0.9573856004985651,1.1406959909734593,0.18583762890275304,0.6505626311426627,-2.081079462790945,0.11345604005655238,3.4436750389474735,-0.32140647758800356,0.766966369298133,0
0.4368010541873324,2.49882462163296,-1.439420998560839,0.7418222943901266,1.9331911705845846,0.4613430030722758,-0.36234755754610226,3.4479291815725293,-3.434127467942671,-1.093684308444006,0
-1.0812655981293409,1.044384809454555,1.0316079600456014,-0.258008536197609,0.471005428105046,-0.39184117798754625,-0.5781134587156433,0.756233637485324,1.6153949573780566,-0.06403695766991913,0
-2.04932371255925,1.2704647933379745,0.43562924504876277,-0.7334820666782794,-2.806124915485136,6.052220111784992,0.5510170602262995,0.9008896705879061,1.987206364328269,-3.9165388383810584,0
-3.0319014563193454,1.2948984817358595,1.3887582553282634,0.4136162575716805,-1.8233808737646147,4.440857605532978,-2.1239928181256356,-1.5440605769701614,3.77735983534444,-3.4263756260026654,0
0.04792933672136601,0.8867641423619574,0.5890304940966007,0.12918747333171046,-0.7094423830113699,1.4127791754212975,-0.3994654904728529,2.7975236071938987,0.012112015261715132,-1.1560448922405597,0
-1.0734744101381608,-2.0874216903303475,-1.2937105143726457,0.39397522586440237,0.5659782343585027,1.512876909485938,-1.3129685299472729,0.14014185122158396,-0.15835802753978467,1.1127530898940567,0
0.8729895517598023,-0.21960843231579252,-0.22433812845085743,-0.8055266825105205,-1.624687827280555,-1.0232538621701897,0.5327832093226242,-0.4673217454567814,0.4832480254509105,1.2669770125579283,0
-3.0746251548299,2.54044159623578,-0.1326566167289298,-0.2811640424645573,-1.2487866235260658,4.1568493193291625,-1.3453354874152414,0.348913838877855,2.4628216500248676,-2.482559728538603,0
-0.1504949282442959,1.3505533961131424,0.9619090598347487,-0.6308464029471887,1.1269451530330166,-0.3293073984805387,0.2573731064173494,1.7922531646756816,-0.17497234763677907,-0.9494477068528007,0
-0.3191296469633712,-0.2703102236935999,1.309697569436787,0.1540318416835874,-0.14632680812641286,0.12400247188418609,-2.072355181695998,-1.6865156916237174,1.2508260765687838,-1.0562968152071117,1
0.10459659732069904,-0.540620583371898,-2.411314604738757,-1.934087745459577,5.466088942315599,-3.3186682873992286,1.342180131244854,-1.1828125099327398,-3.992961355463403,2.218396076817555,1
-0.4514346575953375,-0.41323837753185155,-0.07627423351835061,0.07567354061338613,-0.6487319877236869,4.452104060887488,0.03175945658145075,3.430370806649941,-0.9588742337330551,-2.4806459457134813,0
-0.7456160142095616,-0.9765319849288321,-1.1827072176092241,-0.6274207344263732,-1.6616623524929621,3.1435435304130737,-0.33781509419140304,-1.0926210270072438,0.24336888550767177,-0.7875132851068254,0
-1.2964212204901395,-0.028009269895074018,1.6128091862702927,-2.61813319869228,-1.8724140948082812,1.5277807881216348,-0.6286702470308604,1.5378695044256074,3.2641936308222457,-0.26310576562108934,0
-2.22234213822661,0.7134812124941347,4.050950083485096,1.1625736681878402,1.0743942081243425,-3.4025734763279005,1.1535028497815438,-0.691076947966085,5.75367351028625,1.242570278883552,1
-1.4345168790604843,1.4426390628141192,0.33888350760650054,-0.8987998102438376,-0.7934942190124012,3.405776180028373,-1.3472539175813492,0.9601044206773277,0.8240974410206159,-2.697636392151718,0
-0.47267902017274854,-0.2939078526507808,-1.6566205986631266,0.01188043451779194,0.6299400913040942,0.109389928915192,1.9836336524360194,-0.8394903539686916,-0.8143163769958488,0.9712059980387429,0
-2.5417038110748242,2.510520808386917,0.21518844901620804,-0.3150819279089234,-3.9933956917234483,2.2661656407770945,1.4488201083377155,-1.281964195253234,4.909087954916242,-0.40555762561082165,0
0.266573062573356,0.5537642029764198,1.21658294163587,-1.5646221273358043,-1.591192348043616,0.7298310563269668,0.0923767916399243,2.501027085340297,1.1155824418490474,-0.5443545612396766,0
-0.25240085615092034,3.156375515314781,-1.5361773774128027,-0.3313522990878492,0.3743602926443461,1.572727462353797,-1.0034389034995035,2.2891506832026303,-2.05450518987,-1.6058910758797422,0
-0.6693389493860893,1.426381830895644,1.0821365883054717,-0.4598592623151402,-1.0972147180837202,0.41188435958250036,1.4465632912513675,0.3986663644704672,1.8706923084840468,-0.7947373866847478,0
-1.245855567000991,-0.21338414082877966,-1.0776955562023696,0.5413212940082783,-1.8431163257635101,3.680277458970955,0.36022603707742873,-1.7386553236324782,0.7107795403016226,-1.5579791009226942,0
-0.46743548948805136,-1.7729770881959075,-0.6234315068230947,-0.22580674907604184,-0.49271019957755857,2.06082082525071,0.9049620414941998,1.3410125423277424,-0.05664794605133372,0.34709631874668223,0
-1.1887946391898634,0.40810414220318925,-1.3331649014599325,-0.09287450139305273,1.7745782650908606,-0.36770693928009446,0.012169682282905197,1.9545025894176586,-0.4829688535794465,1.6874775416001606,1
-1.2013679582993129,1.7967877044725609,1.0603328994476249,1.1247767199858125,0.2047803242603501,3.2244838520649517,0.8983595683469856,1.155268665287767,0.21797946142171643,-3.7893436710364377,0
0.14050670241480478,-0.17908660597881076,-0.399553169789546,-0.9487486952680001,0.2720908664110142,0.774352417641357,1.3140749815246042,1.391341284450988,-0.937932231420152,-0.21699014623757007,1
,0.09532746924754987,2.989308992214087,-1.1774165052492886,-2.8663701733249405,-3.7326641203762034,-1.0804073292785017,-0.4227992781580372,4.888850273244514,2.524005531107924,1
-0.3400693949645801,0.3361940647299084,-1.6797690970274073,-0.7750449630162398,0.11735443057133677,-0.1663894394371267,1.167741925527779,-1.1800171208951755,-0.5846325137806765,0.9475759162211337,0
-0.9326411650901346,0.13745699966835878,-1.1799803199709094,2.4523699128687237,0.6674870797418335,3.0330275139759624,-0.5844009765960311,-2.733962106622194,-1.3794786256073535,-2.767662063122714,0
-1.3540931553074596,2.693763882851637,-1.205602131790302,0.7072313738042767,-1.4332236719186158,4.978065029646591,-0.02185674744212368,1.4446452966374794,-0.5914003060860473,-3.547651686862854,0
-1.8474712438668144,-0.48261201188088876,-2.1624367911018014,0.28802836830548917,-0.34431151765525003,3.133795925508288,-1.972089026643818,-0.3201474340226622,0.021170666444395803,0.04625893927806812,0
-2.0524783999344143,0.0046121249533283,1.5935876023315148,-0.9240628073410654,-1.8501622144843473,3.259568488987459,-0.7199895332219391,-0.5116460054443983,3.4093970319336466,-2.0675690778086717,0
-0.834778699480725,-1.861755599736352,0.2728225288261059,0.7642132033388553,-3.910159348451382,4.061632166524197,1.0380125273159622,0.3620833960788723,2.5821765920784694,-0.6111311110260993,0
-1.7939207737266378,-1.6120767977839314,-1.5776602597753162,-0.3266475631886115,-0.4599447016746445,2.2746625198576584,-0.650656621336195,2.1166695439181904,0.9319734410603584,1.90614716159057,0
-2.706427253417397,0.03469059699600652,-3.60993202831647,1.7230747176462498,2.3504051573141633,3.648400767689485,0.427962626552635,-3.5333062245322844,-2.032604348188412,-1.3952870694236015,0
-0.7091481507616584,-0.002653177199153922,-2.0319548325003276,-1.4289046065117268,1.593163939567459,0.8676923569651774,-0.5619301138579263,-2.311693694245381,-1.8339369111390762,-0.42647869994875265,0
